stop_id,stop_name,stop_lat,stop_lon
C7729,Avenida Capdevila 1096,-31.377084,-64.157753
C7785,Obispo Malvar y Pinto 2188,-31.383908,-64.151343
C7428,Alto del Tala 5771,-31.479654685987665,-64.2296264693141
C7796,Francisco de Alarcón 1999,-31.367228,-64.144766
C7794,General Manuel de Escalada 3670,-31.367819,-64.141418
C7986,Alto del Tala 5890,-31.481444,-64.229743
C7637,Colorado 5968,-31.483109,-64.234668
C9254,Concejal Felipe Belardinelli 2814,-31.443831408661644,-64.19351220130922
C5181,Avenida Duarte Quirós 1972,-31.41102,-64.211032
C5033,República Popular China S/N,-31.360801,-64.279493
C5096,Avenida Mahatma Ghandi 586,-31.382493,-64.269172
C5059,Avenida Colón 5256,-31.396291,-64.251904
C5050,Avenida Colón 3608,-31.399762,-64.228461
C5039,Humberto Primo 640,-31.40744902574446,-64.19058322906496
C5026,Entre Ríos 1927,-31.423468,-64.159035
C5015,López y Planes 3747,-31.422222,-64.135764
C5006,Estados Unidos 5213,-31.423527,-64.119102
C5139,Alejo Bruix 5774,-31.426351,-64.11222
C5132,Estados Unidos 4756,-31.423733,-64.124885
C5130,Estados Unidos 4482,-31.42361,-64.128056
C5124,Agustín Garzón 2972,-31.425843,-64.146268
C5092,Avenida Colón 4787,-31.39608,-64.241636
C7721,Rivadeo 1489,-31.399908032295187,-64.18094336986543
C7786,Diagonal Ica 2131,-31.38259854338283,-64.14822041988374
C7966,Avenida Rancagua S/N,-31.350576741360527,-64.14759814739229
C7730,Gustavo A. Marambio 1079,-31.374620450956034,-64.15722191333772
C7456,Pedro Naon 1232,-31.364640011937865,-64.15030717849731
C7736,Marcó del Pont 3466,-31.368689,-64.154395
C7732,Gustavo A. Marambio 897,-31.37342,-64.159362
C7708,Enrique Martínez Paz 744,-31.376539,-64.16257
C7706,Marcó del Pont 2607,-31.376805,-64.157399
C7702,San Benito 1021,-31.373292,-64.157689
C7693,Manzana 42 lote 1,-31.354077,-64.130346
C7697,Chachapoyas S/N,-31.362102,-64.133098
C8219,Rancagua 4783,-31.354783,-64.147779
C7784,Obispo Malvar y Pinto 1988,-31.385603,-64.152823
C7947,Pinagasta 1360,-31.39037,-64.158804
C7644,Colorado 5958,-31.482871,-64.234614
C7641,Mascachín 2052,-31.489065381157054,-64.23386871814729
C7800,Belisario Roldán 1562,-31.35371,-64.151546
C7568,Laboulaye 11,-31.499398,-64.205732
C5060,Avenida Colón 5478,-31.395769,-64.25406
C5049,Avenida Colón 3250,-31.401332,-64.223354
C5027,Entre Ríos 1732,-31.423262,-64.161487
C5016,López y Planes 3613,-31.42209,-64.137315
C5007,Estados Unidos 5001,-31.423628,-64.121886
C5140,Lola Mora 1586,-31.427162,-64.11473
5127,Estados Unidos 3368,-31.422973,-64.140844
C5121,Agustín Garzón 2362,-31.425129,-64.153826
C5097,Avenida Colón 3389,-31.401066,-64.224985
C5075,Avenida Santiago Costamagna 6896,-31.386422,-64.271125
C5084,Avenida Ejército Argentino 6871,-31.393356,-64.271296
C8215,Defensa S/N,-31.469663113911647,-64.21325862407686
C8220,Avenida Circunvalación 2421,-31.363075,-64.138386
C7726,Los Tintines 599,-31.37880651504926,-64.16598200798036
C7695,Tucumán 198,-31.356798,-64.131542
C7698,Avenida Circunvalación 2119,-31.362386,-64.143795
C7645,Colorado 5904,-31.481696,-64.234598
C7793,General Manuel de Escalada 3530,-31.369711,-64.141456
C7632,Congreso 5762,-31.479431,-64.226589
C7772,Pinagasta 1513,-31.388584,-64.15801
C7769,Diagonal Ica 1691,-31.384133,-64.153097
C7761,General Manuel de Escalada 3141,-31.373998,-64.141649
C7758,General Manuel de Escalada 3691,-31.367517,-64.141526
C7748,Germán Berdiales 1603,-31.352322,-64.15071
C7611,Santiso y Moscoso 999,-31.385516,-64.165231
C7607,Nuevo Mundo 774,-31.380854,-64.165027
C7603,Los Ticas 2591,-31.374561,-64.167312
C7211,Pedro Naon 1000,-31.363577,-64.155961
C8045,Pedro Naon 1207,-31.364516,-64.150586
C8337,Enrique Banchs 3849,-31.365728,-64.159397
C7682,Enrique Muiño 169,-31.370109,-64.165918
C7592,Camino a San Antonio 6892,-31.504845,-64.194162
C7585,Camino a San Antonio 6890,-31.499572,-64.198726
C5028,Entre Ríos 1602,-31.423005,-64.163922
C5017,López y Planes 3357,-31.421765,-64.140759
C5009,San Jerónimo 4741,-31.424585,-64.12496
C5131,Estados Unidos 4656,-31.423738,-64.126001
C5128,Estados Unidos 3938,-31.423559,-64.134166
C5122,Agustín Garzón 2556,-31.425399,-64.15109
C5086,Avenida Colón 6007,-31.394345,-64.259495
C5587,República Popular China S/N,-31.366715,-64.279257
C7735,Marcó del Pont 3296,-31.370182,-64.154926
C7699,Marcó del Pont 3502,-31.368245,-64.15425
C8221,La Cabaña S/N,-31.357317,-64.131412
C7856,Avenida Rancagua 2640,-31.379072,-64.147754
C7790,Suipacha 1152,-31.400700162697394,-64.17273044586183
C7783,Ministalalo 1882,-31.38601032210156,-64.15444850921632
C7968,Avenida Rancagua S/N,-31.350558416508864,-64.14766788482667
C7705,Gustavo A. Marambio 1096,-31.37470747169212,-64.15695905685426
C8474,Catamarca 110,-31.411944945996293,-64.1804873943329
C7734,Marcó del Pont 3094,-31.372119715367702,-64.15570914745332
C9235,Avenida Colón 3059,-31.40228,-64.221295
C7791,General Manuel de Escalada 3122,-31.374181,-64.141542
C7795,Francisco de Alarcón 2103,-31.367242,-64.142738
C7631,Congreso 5592,-31.476933,-64.225935
C7927,Ushuaia 2092,-31.481568,-64.234378
C7713,Bedoya 39,-31.401222,-64.176464
C7668,Abad e Illana 1511,-31.389472,-64.161025
C7808,Avenida Rancagua 2925,-31.376329,-64.147915
C7750,Dardo Cuneo 1545,-31.356422,-64.151815
C7751,Zorrilla de San Martín 1545,-31.357966,-64.15182
C7612,Cabo Contreras 1302,-31.387518,-64.166069
C7609,Puerto de Palos 1005,-31.38383,-64.163568
C7604,Los Ticas 2407,-31.376045,-64.167645
C7197,Enrique Banchs 3834,-31.365176,-64.15896
C7210,Pedro Naon 1024,-31.363843,-64.154341
C7681,Avenida Florencio Parravicini 2802,-31.37223,-64.169426
C7586,Camino a San Antonio 6890,-31.499563,-64.19665
C7589,Camino a San Antonio 6892,-31.500071,-64.190487
C7576,Avenida Vélez Sarsfield 6150,-31.48515,-64.204649
C7980,Avenida Vélez Sarsfield 6288,-31.486751,-64.205239
C7566,Calle Principal Nuestro Hogar III,-31.499376,-64.204316
C5020,Juan Rodríguez 1297,-31.42323,-64.149004
C5004,Estados Unidos 5651,-31.423454,-64.113604
C5135,Estados Unidos 5360,-31.423637,-64.117573
C5125,Agustín Garzón 3264,-31.426127,-64.142593
C5109,Avenida Emilio Olmos 26,-31.413868,-64.182708
C5093,Avenida Colón 4433,-31.397032,-64.237651
C5083,Avenida Mahatma Ghandi 67,-31.391231,-64.269617
C8107,Huascha 2798,-31.443455,-64.160683
C8476,Avenida Rancagua 4774,-31.354875,-64.147515
C7731,Gustavo A. Marambio 950,-31.374162,-64.15911
C7709,Avenida Capdevila 582,-31.378243,-64.16581
C7703,Gustavo A. Marambio 861,-31.373333,-64.159647
C7694,Tucumán 198,-31.355185,-64.131553
C7743,Avenida Rancagua 4394,-31.347539,-64.145823
C7781,Ministalalo 1483,-31.389399,-64.157517
C7642,Colorado 6210,-31.486298,-64.234614
C7798,Howard 1399,-31.366257,-64.147748
C7622,Arani 4952,-31.47151613326121,-64.2136073112488
C7432,Forestieri 5743,-31.479650682938463,-64.22423958778383
C8216,Defensa S/N,-31.470463805785617,-64.20932650566102
C7802,Germán Berdiales 1746,-31.352381721752813,-64.14868712425233
C7689,Ramón Farrate S/N,-31.32464350483718,-64.17620658874513
C7714,Bedoya 148,-31.400435,-64.17847
C7770,Pinagasta 1905,-31.385131,-64.154974
C7809,Avenida Rancagua 2639,-31.379077,-64.148
C7759,General Manuel de Escalada 3555,-31.369449,-64.14159
C7754,Howard 1399,-31.366294,-64.147866
C7747,Germán Berdiales 1767,-31.352336,-64.148387
C7614,Mauricio Yadarola 1360,-31.389683,-64.163214
C7593,Nuevo Mundo 880,-31.381586,-64.163933
C7600,Avenida Florencio Parravicini 3099,-31.3703288546651,-64.16606783866884
C7597,Benjamín Vicuña Mackena 699,-31.366628,-64.168434
C7753,Bartolomé Hidalgo 1769,-31.359578,-64.148344
C7074,Juan L. Orrego 4379,-31.360046,-64.152206
C7678,Huluman 1882,-31.37738217500689,-64.16801512241365
C7674,Nueva Orleans 1696,-31.382585,-64.162458
C7588,Camino a San Antonio 6890,-31.499536,-64.192064
C7584,Camino a San Antonio 6890,-31.499568,-64.201285
C7577,RN36 6561,-31.488553,-64.206355
C7572,Avenida Vélez Sarsfield 6427,-31.488059,-64.205743
C7569,Avenida Vélez Sarsfield 5133,-31.499458,-64.208897
C7560,Calle Principal Nuestro Hogar III,-31.499417,-64.192423
C7496,Laboulaye 588,-31.48342,-64.21313
MA-00000483,La Falda 5839,-31.48164608390244,-64.21298794149982
C7492,Laboulaye 118,-31.483585,-64.205866
C5136,Estados Unidos 5520,-31.423587,-64.115583
C5129,Estados Unidos 4255,-31.42355,-64.130716
C5123,Agustín Garzón 2758,-31.425555,-64.148864
C5099,Avenida Colón 2787,-31.403301,-64.218199
C5087,Avenida Colón 5711,-31.394949,-64.256936
C5034,República Popular China S/N,-31.362899,-64.28151
C8472,La Rioja 143,-31.410925,-64.184089
C7704,Gustavo A. Marambio 855,-31.373956,-64.159861
C7740,Gustavo A. Marambio 861,-31.358493,-64.131414
C7738,Avenida Rancagua 4394,-31.35973,-64.147249
C7643,Colorado 6062,-31.484537,-64.234636
C7076,Dardo Cuneo 1563,-31.355918,-64.151562
C7792,General Manuel de Escalada 3336,-31.371703,-64.141493
C7633,Cajamarca 1764,-31.479523,-64.229132
C7766,Pinagasta 1313,-31.39032,-64.159545
C7771,Pinagasta 1717,-31.386771,-64.15638
C7760,General Manuel de Escalada 3307,-31.372014,-64.141638
C7782,Ministalalo 1678,-31.387773407497455,-64.15598273277284
C7733,Dirección desconocida,-31.373324290451876,-64.15773153305055
C7755,Francisco de Alarcón 1818,-31.367274,-64.1474
C7749,Belisario Roldán 1544,-31.353641,-64.151804
C7613,Mauricio Yadarola 1100,-31.38895,-64.165564
C7608,Nueva Orleans 1695,-31.382475,-64.162624
C7602,Padre Lamónaca 2795,-31.373984,-64.168696
C7599,Enrique Muiño 98,-31.369046,-64.167559
C7431,Pedro Naon 1358,-31.364819,-64.148414
C7752,Bartolomé Hidalgo 1637,-31.359569,-64.150275
C8336,Amalia Sánchez Ariño 3481,-31.36784,-64.161735
C7590,Avenida Vélez Sarsfield 3178,-31.505043,-64.190251
C7587,Camino a San Antonio 6890,-31.499545,-64.19436
C7578,Calle Principal Nuestro Hogar III,-31.499624,-64.211213
C7573,Avenida Vélez Sarsfield 6157,-31.485433,-64.204466
C7563,Calle Principal Nuestro Hogar III,-31.499293,-64.198576
C7562,Camino a San Antonio 6890,-31.499371,-64.195969
C7558,Camino a San Antonio 6890,-31.505152,-64.190884
C7557,Calle Barrio Obispo Angelelli,-31.505198,-64.19348
C7493,Laboulaye 228,-31.483567,-64.207814
C8069,Anacreonte 1375,-31.379541,-64.192548
C5689,Avenida Mahatma Ghandi 603,-31.3822,-64.269451
C7737,José Luis Pons 1101,-31.366775,-64.153676
C7710,Huluman 1608,-31.379658,-64.166417
C7701,Marcó del Pont 3081,-31.372262,-64.155811
C7780,Mauricio Yadarola 1687,-31.390974,-64.160864
C7797,Francisco de Alarcón 1879,-31.367274,-64.146681
C7638,Colorado 6038,-31.48428,-64.23463
C7765,Diagonal Ica 1848,-31.383542,-64.151139
C7756,Francisco de Alarcón 1991,-31.367237,-64.1449
C7605,Huluman 1869,-31.377483,-64.168074
C7241,Amalia Sánchez Ariño 3565,-31.367013,-64.160832
C7950,Bartolomé Hidalgo 1625,-31.359514,-64.150404
C7679,Los Ticas 2594,-31.374648,-64.166996
C7583,Camino a San Antonio 6890,-31.499514,-64.203353
C7580,Calle Principal Nuestro Hogar III,-31.49961,-64.208879
C7886,Avenida Vélez Sarsfield 7199,-31.494478,-64.210395
C7570,Avenida Vélez Sarsfield 5133,-31.499467,-64.210228
C7564,Calle Principal Nuestro Hogar III,-31.499362,-64.201221
C7561,Calle Principal Nuestro Hogar III,-31.499385,-64.194328
C7491,Laboulaye 28,-31.483631,-64.204397
C7494,Laboulaye 320,-31.483526,-64.209005
C7490,Avenida Vélez Sarsfield 5886,-31.482368,-64.203528
C8214,Araní S/N,-31.471429202309338,-64.2136073112488
C7744,Avenida El Chingolo S/N,-31.347727184036312,-64.14765715599061
C7742,Calle 6 S/N,-31.348313595171046,-64.14382696151735
C7746,Avenida Japón km 7.5,-31.343943,-64.147732
C7676,Cayena 601,-31.380152977419208,-64.16658818721773
C7728,Avenida Doctor Arturo Capdevila 966,-31.37656236821367,-64.15978074073793
C7483,Avenida Vélez Sarsfield 3890,-31.455693,-64.201216
C7487,Avenida Vélez Sarsfield 5108,-31.475323,-64.202642
C7482,Avenida Vélez Sarsfield 3738,-31.453506,-64.200969
C7481,Avenida Vélez Sarsfield 3650,-31.451987,-64.200647
C7778,Avenida Vélez Sarsfield 114,-31.416555,-64.187354
C7474,Avenida Alem 215,-31.398695,-64.170917
C7473,Avenida Alem 453,-31.396538,-64.168997
C7472,Avenida Alem 663,-31.394528,-64.167237
C7467,Avenida Alem 1620,-31.3859,-64.159555
C7468,Avenida Alem 1418,-31.387778,-64.161175
C7464,Avenida Alem 2178,-31.380606,-64.154813
C7463,Avenida Alem 2615,-31.37811,-64.152716
C7462,Avenida Alem 2808,-31.376379,-64.152072
MA-00000407,Avenida Vélez Sarsfield 1923,-31.43690208344299,-64.19538974761964
C7707,Avenida Capdevila 1013,-31.376494,-64.159019
C7700,Marcó del Pont 3275,-31.370393,-64.155103
C8222,La Cabaña S/N,-31.356126,-64.131434
C7741,Rancagua S/N,-31.348941,-64.145989
C7429,Cajamarca 1609,-31.479672,-64.227417
C7639,Colorado 6194,-31.486056,-64.234668
C7620,Defensa 533,-31.47034484628325,-64.21019554138185
C7757,Francisco de Alarcón 2098,-31.367301,-64.143081
C7394,Carlos Giménez 199,-31.368529,-64.16264
C8338,Dirección desconocida,-31.363568162440885,-64.15668010711671
C7591,Camino a San Antonio 6892,-31.505095,-64.192227
C7581,Calle Principal Nuestro Hogar III,-31.499559,-64.205958
C6309,Avenida General Paz 601,-31.408264,-64.183996
C7571,Avenida Vélez Sarsfield 5133,-31.499476,-64.21129
C7565,Calle Principal Nuestro Hogar III,-31.49938,-64.203007
C7559,Camino a San Antonio 6890,-31.500067,-64.190406
C7495,Laboulaye 438,-31.483507,-64.211107
C7488,Avenida Arica 2,-31.477441,-64.202728
C7489,Avenida Vélez Sarsfield 5560,-31.47993,-64.202846
C7479,Avenida Vélez Sarsfield 3178,-31.446907,-64.198952
C7477C,Avenida Vélez Sarsfield 1944,-31.436877,-64.195704
C7480,Avenida Vélez Sarsfield 3354,-31.448733,-64.199499
C7779,Avenida Vélez Sarsfield 662,-31.423028,-64.190085
C7470,Avenida Alem 1027,-31.39118,-64.164244
C7469,Avenida Alem 1209,-31.389514,-64.162753
C7300,Avenida General Paz 279,-31.412068557868555,-64.18544948101045
C7484,Avenida Vélez Sarsfield 4026,-31.457395658282945,-64.20075416564943
C7723,Jerónimo Luis de Cabrera 54,-31.39985308658583,-64.17644262313844
C7727,Bilibiscate 2466,-31.376818844850863,-64.16267216205598
C7803,Avenida Rancagua S/N,-31.34418115131292,-64.14762496948244
C7471,Avenida Alem 825,-31.392916,-64.1658
C7466,Avenida Alem 1729,-31.384288,-64.158102
C7465,Avenida Alem 2018,-31.381541,-64.155634
C7461,Avenida Alem 3005,-31.374451,-64.151375
C7460,Avenida Alem 3201,-31.372459,-64.150667
C7458,Avenida Alem 3613,-31.367888,-64.14903
C7526,Avenida Vélez Sarsfield 3209,-31.44741,-64.198877
C7523,Avenida Vélez Sarsfield 3769,-31.454659,-64.201012
C7524,Avenida Vélez Sarsfield 3625,-31.451694,-64.200357
C7457,Howard 1391,-31.36601043845606,-64.14844539016485
C7768,Avenida Rancagua 2369,-31.3823151769925,-64.14790157228708
MA-00000187,República Popular China S/N,-31.375371574655162,-64.2774921655655
MA-00000146,Avenida Vélez Sarsfield 3008,-31.445277623271704,-64.19835090637208
MA-00000137,Avenida Armada Argentina 1572,-31.46606220351501,-64.22334909439088
c6639,Benito Soria 353,-31.438312,-64.19887899999999
MA-00000115,Carlos Coto 4151,-31.455162543073104,-64.22192752361299
MA-00000102,Calle Barrio Obispo Angelelli,-31.504301643240577,-64.19388234615327
p32_reg_c,Avenida Fuerza Aérea 3684,-31.431888,-64.236799
p11_reg_c,Roma 388,-31.411169792834585,-64.16421309113503
p27_ida_c,Alejandro Carbó 1842,-31.417902,-64.158963
p16_vuelta_b,Santa Rosa 788,-31.409399,-64.193318
p21_ida_b,Avenida Patria 282,-31.410489,-64.157326
C800,Avenida Colón 3337,-31.401255,-64.224461
C9661,Estanislao Learte 2420,-31.437795,-64.139235
C9618,Guillermo Marconi 2021,-31.432417,-64.152839
C9598,Alonso de Reynoso 4115,-31.441749,-64.134166
C6679,General Manuel Savio S/N,-31.46177936483405,-64.12747621536256
C9591,Asturias 2258,-31.436371149679797,-64.15354728698732
C9579,Valencia 1334,-31.434426,-64.168493
C9553,Avenida Castro Barros 75,-31.404537,-64.19459
C9504,Provincias Vascongadas 2251,-31.43478748455715,-64.1518521308899
C9484,Lucio Mansilla 3473,-31.437996,-64.140866
C9503,Cipriano Perelló 5484,-31.469667689313226,-64.11739110946657
C9481,Avenida General Manuel Savio 5841,-31.460187,-64.119687
C9467,Chirinos de Posadas 5040,-31.452682,-64.132476
C9449,Gabriel de Ortubia 3815,-31.443786,-64.148097
C9431,León 1829,-31.435964,-64.161487
C9420,Mariano Larra 3564,-31.383405,-64.230242
C9396,Miguel de Sessé 2832,-31.43849028976306,-64.14937376976015
C9376,Juan del Risco y Alvarado 3511,-31.453561,-64.132283
C9350,Cipriano Perelló 5006,-31.466529,-64.1131
C9321,Avenida El Quebracho 4498,-31.477235,-64.137025
C9289,Calmayo 2306,-31.454069,-64.165006
C9258,Avenida Enrique Barros S/N,-31.435712,-64.187751
C9219,Sagrada Familia 1089,-31.388341,-64.229899
C9198,Celso Barrios 3169,-31.458558,-64.155393
C9188,Avenida El Quebracho 4013,-31.477006,-64.143376
C9147,Avenida 11 de Septiembre 4301,-31.462347,-64.147904
C9134,Roque Ferreyra 1202,-31.382299434390198,-64.23789706081152
C9120,Manuel Quintana 1707,-31.384659,-64.222105
C9108,Coronel Pedro Zanni 788,-31.39912,-64.210045
C9082,Avenida Amadeo Sabattini 359,-31.427221,-64.172017
C9244,Coronel José Javier Diaz 717,-31.44658651978298,-64.18631315231325
C9309,Avenida 11 de Septiembre 3800,-31.456663,-64.148188
C9411,Nicolás Berrotarán 1499,-31.379951467272125,-64.23387944698335
C7522,Avenida Vélez Sarsfield 4033,-31.457459722277893,-64.20070052146913
C9096,Avenida Colón 1376,-31.408126632400272,-64.20171976089479
C9540,Humberto Primo 754,-31.407046,-64.192032
MA-00000204,Avenida Cjal. Felipe Belardinelli 4090,-31.458695233607983,-64.19683814048769
C7510,La Falda 6000,-31.48337,-64.213425
C7550,San Francisco 1404,-31.3749,-64.151423
C7539,Jacinto Ríos 1490,-31.400398,-64.170789
C7180,Ciudad Universitaria,-31.43732010108295,-64.19189882813265
C8230,Avenida Colón 1529,-31.40766,-64.203806
C7716,Avenida Colón 4449,-31.396973,-64.23779
C8237,Cleto Aguirre 5600,-31.409175,-64.25935
C7989,Avenida Colón 5458,-31.395792,-64.253862
C7996,Avenida Colón 3878,-31.398905,-64.231111
C8246,Avenida Colón 1590,-31.407269,-64.204406
C6126,Mayor Arturo Lulsoni 5416,-31.35321548272398,-64.1846287250519
C6460,Juan Lavalleja 3643,-31.371986890553885,-64.18238639831544
C6426,Río Negro 5220,-31.472811,-64.222421
C6431,Congreso 5081,-31.470711,-64.224122
C6073,Mariano Fragueíro 4401,-31.366239,-64.183899
C6049,Aarón de Anchorena 5523,-31.352638,-64.176486
C6385,Córdoba S/N,-31.340525024131935,-64.16893243789674
C6545,Canalejas 2063,-31.436545,-64.204558
C6526,Canalejas 2085,-31.436829,-64.204783
C6020,Cacheuta 4135,-31.456471,-64.214455
C6353,Colorado 5903,-31.481696,-64.234507
C6331,Gobernación 1350,-31.4761,-64.223204
C6213,Avenida Armada Argentina 412,-31.45444,-64.207406
C6253,Avenida Vélez Sarsfield 155,-31.416981,-64.187322
C6369,Avenida Central S/N,-31.477295,-64.249742
C6228,Avenida Armada Argentina 372,-31.453909,-64.206607
C6374,Río Negro 4975,-31.469265,-64.221386
C6352,Aluminé S/N,-31.486101,-64.229534
C6332,Avenida Central S/N,-31.477423,-64.246792
C6316,América Central 2200,-31.476119,-64.242715
C6656,Río Negro 4126,-31.455780315927775,-64.21805441379549
C6619,Trelew 896,-31.453670719231308,-64.21105384826662
C6014,Lago Argentino 1973,-31.465582,-64.225114
C6577,Impira S/N,-31.463568,-64.249667
C4933,Avenida Bernardo O'higgins 8697,-31.509447,-64.168868
C4919,Camino a San Carlos 5400,-31.475227,-64.168991
C4910,Camino a San Antonio 6359,-31.492469,-64.189317
C4898,Amancay S/N,-31.511971,-64.191855
C4527,Avenida Bernardo O'Higgins 4362,-31.463802,-64.168879
C4863,Avenida Bernardo O'higgins 8682,-31.50931,-64.169126
C4606,Avenida Bernardo O'higgins S/N,-31.558754,-64.168621
C4809,Huascha 2950,-31.445767,-64.160703
C4797,Sebastián Gaboto 1419,-31.375133,-64.193094
C4785,Juan de Constans 1000,-31.368387,-64.188614
C4848,Juan de Constans 1000,-31.368364,-64.188496
C4834,Huarte 3196,-31.375344,-64.192193
C4549,Soldado Ruiz 1222,-31.39162,-64.195814
C4738,Osvaldo Permigiani 8101,-31.329886,-64.24434
C4728,Bulevar Los Alemanes 5884,-31.343288,-64.244045
C3963,Manuel López 4181,-31.359446,-64.233343
C4716,Francisco Drummond 2793,-31.372294,-64.21077
C6153,Cacheuta 4010,-31.45463171277277,-64.214004278183
C6457,Las Peñas 5949,-31.483017758667614,-64.20545339584352
C6504,Cajamarca 2079,-31.479638101925577,-64.23420634120704
C6089,Mariano Fragueíro 2449,-31.38698116802489,-64.18393135070802
C6411,Federico Brandsen 12,-31.397838,-64.198549
C6456,Nicolás Avellaneda 1688,-31.395141,-64.188352
C9461,Chirinos de Posadas 4633,-31.448389654961073,-64.13898825645448
